cluster,movie_id,movie_name,genre
2,tt0043547,Flying Leathernecks,"Action, Drama, War"
0,tt0043560,Fourteen Hours,"Drama, Film-Noir, Thriller"
1,tt0043621,The Harlem Globetrotters,"Drama, Sport"
1,tt0043638,The Highwayman,"Adventure, Drama, Music"
1,tt0043652,One Summer of Happiness,"Drama, Romance"
2,tt0043686,Forbidden Games,"Comedy, Drama, War"
1,tt0043687,Jim Thorpe -- All-American,"Biography, Drama, Family"
1,tt0043758,Lost Planet Airmen,"Action, Crime, Sci-Fi"
2,tt0043812,The Mob,"Crime, Drama, Film-Noir"
1,tt0043822,Mr. Imperium,"Drama, Music, Musical"
0,tt0043871,Odette,"Drama, History, War"
4,tt0043924,A Place in the Sun,"Drama, Romance"
0,tt0043949,Quo Vadis,"Biography, Drama, Romance"
1,tt0043967,Rhubarb,"Comedy, Family, Sport"
2,tt0044010,The Sea Hornet,"Adventure, Crime, Mystery"
1,tt0044036,Silver City,"Action, Adventure, Romance"
4,tt0044079,Strangers on a Train,"Crime, Drama, Film-Noir"
2,tt0044085,Submarine Command,"Drama, War"
1,tt0044091,Superman and the Mole-Men,"Action, Adventure, Drama"
2,tt0044202,The Well,"Drama, Thriller"
4,tt0044357,Angel Face,"Crime, Drama, Film-Noir"
2,tt0044364,Another Man's Poison,"Crime, Drama, Film-Noir"
1,tt0044419,The Big Sky,"Adventure, Drama, Western"
2,tt0044446,The Sound Barrier,"Adventure, Drama, Romance"
1,tt0044460,The Bushwhackers,"Film-Noir, Western"
2,tt0044486,Carrie,"Drama, Romance"
3,tt0044517,The Crimson Pirate,"Action, Adventure, Comedy"
2,tt0044621,Flat Top,"Drama, War"
0,tt0044706,High Noon,"Drama, Thriller, Western"
3,tt0044762,Jack and the Beanstalk,"Comedy, Family, Fantasy"
4,tt0044849,The Long Memory,"Crime, Drama, Thriller"
0,tt0044926,Moulin Rouge,"Biography, Drama, Music"
2,tt0044977,We Are All Murderers,"Crime, Drama"
0,tt0045053,The Prisoner of Zenda,"Adventure, Music, Mystery"
2,tt0045072,Red Ball Express,"Action, Drama, War"
1,tt0045094,Road to Bali,"Adventure, Comedy, Fantasy"
2,tt0045124,Scandal Sheet,"Crime, Drama, Film-Noir"
2,tt0045129,Sea Tiger,"Action, Adventure, Crime"
3,tt0045152,Singin' in the Rain,"Comedy, Musical, Romance"
2,tt0045162,The Snows of Kilimanjaro,"Adventure, Drama, Romance"
0,tt0045316,Way of a Gaucho,"Action, Adventure, Romance"
4,tt0045361,Él,"Drama, Romance"
1,tt0045469,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,"Comedy, Horror, Mystery"
1,tt0045471,The Actress,"Biography, Comedy, Drama"
1,tt0045492,All I Desire,"Drama, Romance"
2,tt0045574,Botany Bay,"Adventure, Drama, Romance"
3,tt0045592,Call Me Madam,"Comedy, Musical, Romance"
2,tt0045595,The Bandit,"Action, Drama, History"
2,tt0045609,Cat-Women of the Moon,"Adventure, Sci-Fi"
1,tt0045630,City Beneath the Sea,"Action, Adventure, Drama"
0,tt0045659,The Cruel Sea,"Drama, War"
3,tt0045670,Dangerous When Wet,"Animation, Comedy, Musical"
1,tt0045769,The Final Test,"Comedy, Drama, Sport"
2,tt0045787,Four Sided Triangle,"Romance, Sci-Fi"
2,tt0045793,From Here to Eternity,"Drama, Romance, War"
2,tt0045877,The Hitch-Hiker,"Crime, Drama, Film-Noir"
1,tt0045899,I Love Melvin,"Comedy, Musical, Romance"
2,tt0045911,Inferno,"Crime, Drama, Romance"
3,tt0046183,Peter Pan,"Animation, Adventure, Family"
4,tt0046187,Pickup on South Street,"Crime, Film-Noir, Mystery"
1,tt0046229,Reaching from Heaven,"Drama, Romance"
0,tt0046247,The Robe,"Drama, History, Romance"
3,tt0046250,Roman Holiday,"Comedy, Romance"
4,tt0046268,The Wages of Fear,"Adventure, Drama, Thriller"
0,tt0046345,Summer with Monika,"Drama, Romance"
1,tt0046397,Take Me to Town,"Adventure, Comedy, Romance"
1,tt0046785,Black Horse Canyon,"Drama, Romance, Western"
2,tt0046792,Blackout,"Crime, Drama, Film-Noir"
2,tt0046806,The Bridges at Toko-Ri,"Drama, Romance, War"
1,tt0046839,Cattle Queen of Montana,"Action, Romance, Western"
2,tt0046878,Crime Wave,"Crime, Drama, Film-Noir"
4,tt0046911,Diabolique,"Crime, Drama, Horror"
4,tt0046912,Dial M for Murder,"Crime, Thriller"
2,tt0046963,Executive Suite,"Drama, Romance"
3,tt0047030,The Glenn Miller Story,"Biography, Drama, Music"
2,tt0047087,Highway Dragnet,"Crime, Drama, Film-Noir"
4,tt0047101,Human Desire,"Drama, Film-Noir, Romance"
2,tt0047102,The Human Jungle,"Crime, Drama, Film-Noir"
2,tt0047127,Jail Bait,"Crime, Drama, Film-Noir"
1,tt0047167,A Lesson in Love,"Comedy, Drama, Romance"
1,tt0047194,Lucky Me,"Comedy, Musical, Romance"
1,tt0047217,Marianne of My Youth,"Drama, Fantasy, Romance"
1,tt0047259,The Story of Vickie,"Comedy, History, Romance"
2,tt0047272,The Ship of Damned Women,"Adventure, Drama"
0,tt0047296,On the Waterfront,"Crime, Drama, Thriller"
2,tt0047376,The Purple Plain,"Adventure, Drama, War"
2,tt0047388,The Raid,"Action, Drama, War"
4,tt0047396,Rear Window,"Mystery, Thriller"
3,tt0047437,Sabrina,"Comedy, Drama, Romance"
0,tt0047469,Senso,"Drama, Romance, War"
0,tt0047478,Seven Samurai,"Action, Drama"
1,tt0047484,Royal Affairs in Versailles,"Comedy, Drama, History"
2,tt0047542,Suddenly,"Crime, Drama, Film-Noir"
1,tt0047562,"Taza, Son of Cochise","Action, Drama, Romance"
3,tt0047574,There's No Business Like Show Business,"Comedy, Drama, Musical"
3,tt0047580,Three Coins in the Fountain,"Drama, Romance"
2,tt0047604,Track the Man Down,"Crime, Drama"
1,tt0047688,Young at Heart,"Drama, Music, Romance"
2,tt0047797,Above Us the Waves,"Drama, War"
2,tt0047821,Le Amiche,"Drama, Romance"
4,tt0047878,The Big Combo,"Crime, Drama, Film-Noir"
4,tt0047892,Bob le Flambeur,"Crime, Drama, Thriller"
2,tt0047898,Bride of the Monster,"Horror, Sci-Fi"
1,tt0047930,A Journey to the Beginning of Time,"Adventure, Family, Fantasy"
2,tt0047956,The Court-Martial of Billy Mitchell,"Biography, Drama, War"
2,tt0047960,Creature with the Atom Brain,"Crime, Horror, Sci-Fi"
3,tt0048140,Guys and Dolls,"Comedy, Crime, Musical"
1,tt0048191,I'll Cry Tomorrow,"Biography, Drama, Music"
0,tt0048227,Jedda the Uncivilized,"Adventure, Drama, History"
2,tt0048254,Killer's Kiss,"Crime, Drama, Film-Noir"
3,tt0048280,Lady and the Tramp,"Animation, Adventure, Comedy"
3,tt0048312,The Long Gray Line,"Biography, Comedy, Drama"
4,tt0048393,Confidential Report,"Crime, Drama, Film-Noir"
4,tt0048424,The Night of the Hunter,"Crime, Drama, Film-Noir"
2,tt0048535,Rage at Dawn,"Action, Adventure, Crime"
2,tt0048573,Sabaka,Adventure
1,tt0048605,The Seven Year Itch,"Comedy, Romance"
1,tt0048673,Summertime,"Comedy, Drama, Romance"
2,tt0048696,Tarantula,"Horror, Sci-Fi"
1,tt0048705,The Tender Trap,"Comedy, Musical, Romance"
0,tt0048728,To Catch a Thief,"Mystery, Romance, Thriller"
0,tt0048729,To Hell and Back,"Action, Biography, Drama"
4,tt0048752,The Unknown Soldier,"Drama, War"
1,tt0048801,We're No Angels,"Comedy, Crime, Romance"
2,tt0048925,Action immédiate,"Comedy, Crime"
2,tt0048976,Backlash,"Action, Adventure, Mystery"
2,tt0048993,Castle of the Banned Lovers,"Biography, Drama, History"
2,tt0049035,The Burglar,"Drama, Film-Noir, Thriller"
1,tt0049092,The Conqueror,"Adventure, Biography, History"
1,tt0049140,Diane,"Drama, History, Music"
3,tt0049314,High Society,"Comedy, Musical, Romance"
2,tt0049357,Night Ambush,"Action, Adventure, Drama"
4,tt0049406,The Killing,"Crime, Drama, Film-Noir"
2,tt0049428,The Body Snatcher,"Horror, Sci-Fi, Thriller"
2,tt0049468,Man Beast,"Horror, Sci-Fi"
0,tt0049470,The Man Who Knew Too Much,"Drama, Thriller"
2,tt0049515,Mohawk,"Adventure, Drama, Romance"
2,tt0049553,Nightmare,"Crime, Drama, Film-Noir"
4,tt0049646,The Quatermass Xperiment,"Horror, Sci-Fi"
4,tt0049656,Ransom!,"Crime, Drama, Film-Noir"
1,tt0049697,Runaway Daughters,"Crime, Drama, Music"
0,tt0049730,The Searchers,"Adventure, Drama, Western"
1,tt0049737,Serenade,"Drama, Music, Romance"
2,tt0049782,Rodan,"Horror, Sci-Fi"
0,tt0049833,The Ten Commandments,"Adventure, Drama, Family"
2,tt0049900,Warning from Space,"Drama, Sci-Fi"
2,tt0049961,A Woman's Devotion,"Crime, Drama, Film-Noir"
2,tt0049968,Cry of the Bewitched,"Horror, Thriller"
4,tt0050083,12 Angry Men,"Crime, Drama"
0,tt0050086,3:10 to Yuma,"Drama, Thriller, Western"
1,tt0050104,Affair in Reno,"Comedy, Crime, Mystery"
1,tt0050105,An Affair to Remember,"Drama, Romance"
2,tt0050155,Baby Face Nelson,"Biography, Crime, Drama"
2,tt0050210,The Brain from Planet Arous,"Action, Adventure, Horror"
4,tt0050212,The Bridge on the River Kwai,"Adventure, Drama, War"
2,tt0050356,The Enemy Below,"Action, Adventure, Drama"
1,tt0050432,The Giant Claw,"Fantasy, Horror, Sci-Fi"
0,tt0050468,Gunfight at the O.K. Corral,"Biography, Drama, Western"
2,tt0050669,Inspector Maigret,"Crime, Drama"
2,tt0050720,The Monolith Monsters,"Drama, Horror, Sci-Fi"
1,tt0050752,Chveni ezo,"Comedy, Drama, Romance"
3,tt0050758,Naya Daur,"Action, Drama, Musical"
3,tt0050798,Old Yeller,"Adventure, Drama, Family"
1,tt0050815,Pal Joey,"Drama, Musical, Romance"
4,tt0050825,Paths of Glory,"Drama, War"
1,tt0050879,Raiders of Old California,"Drama, History, Western"
4,tt0050976,The Seventh Seal,"Drama, Fantasy"
0,tt0050986,Wild Strawberries,"Drama, Romance"
2,tt0051077,The Three Faces of Eve,"Drama, Mystery"
2,tt0051109,Les 3 font la paire,"Comedy, Crime"
4,tt0051201,Witness for the Prosecution,"Crime, Drama, Mystery"
0,tt0051337,The 7th Voyage of Sinbad,"Action, Adventure, Family"
2,tt0051364,"Another Time, Another Place","Drama, Romance, War"
4,tt0051390,Cairo Station,"Crime, Drama"
1,tt0051406,Bell Book and Candle,"Comedy, Fantasy, Romance"
2,tt0051484,The Colossus of New York,"Horror, Sci-Fi"
1,tt0051504,The Soldiers of Pancho Villa,"Drama, Romance, War"
0,tt0051539,Djamilah,"Biography, Drama, History"
2,tt0051631,Frankenstein's Daughter,"Horror, Romance, Sci-Fi"
2,tt0051756,I Married a Monster from Outer Space,"Horror, Sci-Fi"
2,tt0051786,It! The Terror from Beyond Space,"Horror, Sci-Fi, Thriller"
2,tt0051959,Murder by Contract,"Crime, Drama, Film-Noir"
2,tt0051978,The Naked and the Dead,"Drama, War"
1,tt0052126,The Reluctant Debutante,"Comedy, Romance"
2,tt0052130,Retour de manivelle,"Crime, Drama"
2,tt0052257,Suicide Battalion,"War, Drama"
4,tt0052311,Touch of Evil,"Crime, Drama, Film-Noir"
4,tt0052357,Vertigo,"Mystery, Romance, Thriller"
2,tt0052379,War of the Satellites,"Horror, Sci-Fi"
2,tt0052534,The Accomplices,"Thriller, Crime"
4,tt0052561,Anatomy of a Murder,"Drama, Mystery"
1,tt0052589,Fiasco in Milan,"Comedy, Crime"
0,tt0052618,Ben-Hur,"Adventure, Drama"
2,tt0052634,Chance Meeting,"Crime, Drama, Mystery"
2,tt0052646,The Brain That Wouldn't Die,"Horror, Sci-Fi"
4,tt0052700,Compulsion,"Biography, Crime, Drama"
2,tt0052713,The Crimson Kimono,"Crime, Drama, Mystery"
2,tt0052717,Cuban Rebel Girls,Adventure
2,tt0052784,Skeleton of Mrs. Morales,"Comedy, Crime, Horror"
2,tt0052805,First Man Into Space,"Drama, Horror, Sci-Fi"
3,tt0052809,The Five Pennies,"Biography, Drama, Music"
1,tt0052846,The Giant Gila Monster,"Horror, Sci-Fi, Thriller"
3,tt0052847,Gidget,"Comedy, Drama, Romance"
2,tt0052891,High School Big Shot,"Crime, Drama"
0,tt0052893,Hiroshima Mon Amour,"Drama, Romance"
4,tt0053002,Les liaisons dangereuses,"Drama, Romance"
0,tt0053010,Lin Zexu,"Drama, History, War"
1,tt0053103,Battle Beyond the Sun,"Adventure, Sci-Fi"
0,tt0053114,The Human Condition I: No Greater Love,"Drama, History, War"
0,tt0053125,North by Northwest,"Action, Adventure, Mystery"
2,tt0053135,Okefenokee,"Crime, Drama"
4,tt0053137,On the Beach,"Drama, Romance, Sci-Fi"
1,tt0053143,Operation Petticoat,"Comedy, Romance, War"
0,tt0053198,The 400 Blows,"Crime, Drama"
2,tt0053213,The Rebel Set,"Crime, Drama"
2,tt0053226,Room at the Top,"Drama, Romance"
3,tt0053285,Sleeping Beauty,"Animation, Adventure, Family"
3,tt0053291,Some Like It Hot,"Comedy, Music, Romance"
2,tt0053374,The Trap,"Action, Crime, Drama"
4,tt0053472,Breathless,"Crime, Drama"
1,tt0053604,The Apartment,"Comedy, Drama, Romance"
0,tt0053804,Exodus,"Action, Drama, War"
2,tt0053890,The Hand,"Crime, Drama, Horror"
4,tt0053925,House of Usher,"Drama, Horror"
0,tt0054004,Knights of the Teutonic Order,"Adventure, Drama, History"
1,tt0054022,Let's Make Love,"Comedy, Musical, Romance"
0,tt0054047,The Magnificent Seven,"Action, Adventure, Western"
2,tt0054115,Never Let Go,"Crime, Drama, Thriller"
4,tt0054177,The Little Soldier,"Drama, War"
4,tt0054215,Psycho,"Horror, Mystery, Thriller"
4,tt0054254,El rufián,"Drama, Thriller"
4,tt0054321,La sombra del Caudillo,"Drama, History, Romance"
0,tt0054331,Spartacus,"Adventure, Biography, Drama"
2,tt0054333,Horrors of Spider Island,Horror
2,tt0054345,Strangers When We Meet,"Drama, Romance"
1,tt0054415,12 to the Moon,Sci-Fi
0,tt0054447,Garibaldi,"Drama, History"
2,tt0054462,The Wasp Woman,"Horror, Sci-Fi"
2,tt0054476,Wild River,"Drama, History, Romance"
3,tt0054698,Breakfast at Tiffany's,"Comedy, Drama, Romance"
0,tt0054749,Two Women,"Drama, War"
2,tt0054777,The Curse of the Werewolf,Horror
2,tt0054795,The Deadly Companions,"Adventure, Western"
1,tt0054866,Fanny,"Drama, Romance"
2,tt0054880,Flaming Creatures,"Comedy, Drama, Horror"
2,tt0054890,The Four Horsemen of the Apocalypse,"Drama, War"
0,tt0054910,Gunga Jumna,"Action, Adventure, Drama"
2,tt0054950,Battle of the Worlds,"Horror, Sci-Fi"
0,tt0054953,The Guns of Navarone,"Action, Adventure, Drama"
0,tt0054997,The Hustler,"Drama, Sport"
2,tt0055031,Judgment at Nuremberg,"Drama, War"
3,tt0055035,Junglee,"Comedy, Drama, Musical"
2,tt0055134,Man-Trap,"Crime, Drama, Thriller"
0,tt0055184,The Misfits,"Drama, Romance, Western"
1,tt0055253,On the Double,"Adventure, Comedy, War"
3,tt0055254,One Hundred and One Dalmatians,"Animation, Adventure, Comedy"
4,tt0055304,The Pit and the Pendulum,"Drama, Horror, Mystery"
2,tt0055336,Le président,Thriller
2,tt0055408,Santo vs. the Vampire Women,"Action, Horror"
1,tt0055508,Three Daughters,"Comedy, Drama, Fantasy"
0,tt0055614,West Side Story,"Crime, Drama, Musical"
0,tt0055630,Yojimbo,"Action, Drama, Thriller"
1,tt0055805,Boccaccio '70,"Comedy, Fantasy, Romance"
4,tt0055830,Carnival of Souls,"Horror, Mystery"
0,tt0055844,Amphibian Man,"Adventure, Drama, Romance"
0,tt0055850,Chushingura,"Action, Drama, History"
2,tt0055864,Confessions of an Opium Eater,"Crime, Drama, Mystery"
4,tt0055871,The Counterfeit Traitor,"Drama, History, Thriller"
0,tt0055928,Dr. No,"Action, Adventure, Thriller"
3,tt0055994,Forever My Love,"Drama, Romance"
4,tt0056062,Hell Is for Heroes,"Drama, War"
1,tt0056112,Jack the Giant Killer,"Adventure, Family, Fantasy"
2,tt0056121,Jigsaw,"Crime, Drama, Mystery"
1,tt0056142,King Kong vs. Godzilla,"Action, Adventure, Fantasy"
0,tt0056172,Lawrence of Arabia,"Adventure, Biography, Drama"
4,tt0056193,Lolita,"Crime, Drama, Romance"
4,tt0056194,The Loneliness of the Long Distance Runner,"Drama, Sport"
4,tt0056218,The Manchurian Candidate,"Drama, Thriller"
2,tt0056288,Attack of the Normans,Adventure
4,tt0056331,Panic in Year Zero!,"Action, Horror, Sci-Fi"
2,tt0056528,Curse of the Blood Ghouls,Horror
4,tt0056552,Tales of Terror,"Comedy, Horror, Mystery"
4,tt0056576,The Damned,"Drama, Fantasy, Horror"
2,tt0056582,Assault on the Pay Train,"Crime, Drama"
0,tt0056592,To Kill a Mockingbird,"Crime, Drama"
4,tt0056609,Transport z ráje,"Drama, War"
1,tt0056626,Two for the Seesaw,"Drama, Romance"
1,tt0056667,Stowaway in the Sky,"Adventure, Family"
2,tt0056676,The War Lover,"Adventure, Drama, War"
1,tt0056693,Wild Guitar,"Comedy, Drama, Music"
2,tt0056694,Wild Ones on Wheels,"Crime, Drama"
0,tt0056850,Bandini,"Drama, Musical, Romance"
1,tt0056860,Beach Party,"Comedy, Musical, Romance"
2,tt0056868,Billy Liar,"Comedy, Drama, Romance"
4,tt0056869,The Birds,"Drama, Horror, Mystery"
3,tt0056886,A Boy Ten Feet Tall,Adventure
0,tt0056923,Charade,"Comedy, Mystery, Romance"
2,tt0056931,Children of the Damned,"Drama, Horror, Mystery"
4,tt0056952,The Cool World,"Crime, Drama"
2,tt0056967,Cry of Battle,"Action, Adventure, Drama"
4,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Comedy, War"
1,tt0057051,Let's Rob the Bank,"Comedy, Crime"
0,tt0057076,From Russia with Love,"Action, Adventure, Thriller"
4,tt0057078,The Whip and the Body,"Horror, Romance"
0,tt0057115,The Great Escape,"Adventure, Drama, History"
1,tt0057191,It Happened at the World's Fair,"Comedy, Musical, Romance"
1,tt0057193,It's a Mad Mad Mad Mad World,"Action, Adventure, Comedy"
0,tt0057197,Jason and the Argonauts,"Action, Adventure, Family"
2,tt0057200,Johnny Cool,"Action, Crime, Drama"
0,tt0057212,Jûsan-nin no shikaku,"Adventure, Action"
4,tt0057238,The Warped Ones,"Crime, Drama"
2,tt0057239,The L-Shaped Room,"Drama, Romance"
1,tt0057329,"Move Over, Darling","Comedy, Romance"
2,tt0057344,Any Number Can Win,"Crime, Drama, Romance"
1,tt0057413,The Pink Panther,"Comedy, Crime, Romance"
2,tt0057434,Violent Midnight,Horror
2,tt0057468,Death Drums Along the River,Adventure
1,tt0057518,Son of Flubber,"Comedy, Family, Sci-Fi"
3,tt0057546,The Sword in the Stone,"Animation, Adventure, Comedy"
3,tt0057568,Tere Ghar Ke Samne,"Romance, Musical, Comedy"
1,tt0057628,Ursus in the Land of Fire,"Action, Adventure, Drama"
1,tt0057637,The Night Before Christmas,"Comedy, Fantasy, Romance"
2,tt0057677,West 11,"Crime, Drama"
0,tt0057704,Yôsô,"Drama, Fantasy"
0,tt0057715,Zatoichi the Fugitive,"Drama, Adventure, Action"
1,tt0057840,The Americanization of Emily,"Comedy, Drama, Romance"
2,tt0057917,The Carpetbaggers,"Drama, Romance"
2,tt0057984,Voodoo Blood Death,Horror
4,tt0058006,"Black God, White Devil","Adventure, Crime, Drama"
1,tt0058018,The Disorderly Orderly,"Comedy, Romance"
1,tt0058092,Father Goose,"Adventure, Comedy, Romance"
0,tt0058150,Goldfinger,"Action, Adventure, Thriller"
1,tt0058154,Goodbye Charlie,"Comedy, Fantasy, Romance"
2,tt0058166,Guns at Batasi,"Drama, History, War"
4,tt0058213,"Hush...Hush, Sweet Charlotte","Crime, Drama, Mystery"
2,tt0058247,Murieta,"Biography, Western"
2,tt0058263,King & Country,"Drama, War"
1,tt0058281,Dear John,"Drama, Romance"
1,tt0058311,Hercules Against the Moon Men,"Adventure, Fantasy"
3,tt0058331,Mary Poppins,"Comedy, Family, Fantasy"
4,tt0058333,The Masque of the Red Death,"Drama, Horror"
3,tt0058335,Marriage Italian Style,"Comedy, Drama, Romance"
3,tt0058385,My Fair Lady,"Drama, Family, Musical"
4,tt0058430,Onibaba,"Drama, Horror, Thriller"
4,tt0058461,A Fistful of Dollars,"Action, Drama, Western"
1,tt0058534,Roustabout,"Drama, Music, Musical"
4,tt0058557,Seance on a Wet Afternoon,"Crime, Drama"
1,tt0058586,A Shot in the Dark,"Comedy, Mystery"
0,tt0058715,The Gospel According to St. Matthew,"Biography, Drama, History"
2,tt0058869,Abashiri bangaichi,"Crime, Drama"
2,tt0058947,Battle of the Bulge,"Drama, History, War"
2,tt0058977,Blindfold,"Comedy, Crime, Mystery"
2,tt0058985,Le Bonheur,"Drama, Romance"
2,tt0058990,Brainstorm,"Drama, Thriller"
0,tt0059028,Chemmeen,"Drama, Romance"
0,tt0059029,The Enchanting Shadow,"Drama, Fantasy, Horror"
4,tt0059050,The Sleeping Car Murder,"Crime, Drama, Mystery"
2,tt0059063,Man Is Not a Bird,"Comedy, Drama, Romance"
2,tt0059084,Darling,"Drama, Romance"
1,tt0059112,Do Not Disturb,"Comedy, Romance"
0,tt0059113,Doctor Zhivago,"Drama, Romance, War"
2,tt0059205,Frankenstein vs. Baragon,"Horror, Sci-Fi, Thriller"
0,tt0059219,Genghis Khan,"Adventure, Drama, History"
1,tt0059232,The Glory Guys,"Drama, Romance, Western"
0,tt0059245,The Greatest Story Ever Told,"Biography, Drama, History"
2,tt0059290,The Human Duplicators,"Horror, Sci-Fi"
4,tt0059320,Tattooed Life,"Action, Crime"
2,tt0059325,Born in '45,"Drama, Romance"
1,tt0059382,The Lemon Grove Kids Meet the Monsters,"Adventure, Comedy, Crime"
0,tt0059399,Lord Jim,"Adventure, Drama, Romance"
2,tt0059418,Major Dundee,"Adventure, War, Western"
4,tt0059496,The Nanny,"Mystery, Thriller"
4,tt0059527,The Shop on Main Street,"Drama, War"
2,tt0059539,Once Before I Die,"Drama, War"
1,tt0059550,Operation 'Y' & Other Shurik's Adventures,"Comedy, Crime, Drama"
1,tt0059573,A Patch of Blue,"Drama, Music, Romance"
2,tt0059588,War Between the Planets,Sci-Fi
0,tt0059677,Sanshiro Sugata,"Action, Drama"
4,tt0059714,Brutal Tales of Chivalry,"Action, Crime"
1,tt0059724,Situation Hopeless -- But Not Serious,"Comedy, War"
2,tt0059727,The Skull,"Horror, Thriller"
3,tt0059742,The Sound of Music,"Biography, Drama, Family"
1,tt0059798,A Thousand Clowns,"Comedy, Drama, Romance"
0,tt0059800,Thunderball,"Action, Adventure, Thriller"
4,tt0059856,Vague Stars of Ursa...,"Drama, Mystery"
2,tt0059880,Vinyl,Sci-Fi
0,tt0059884,"War and Peace, Part I: Andrei Bolkonsky","Drama, War"
4,tt0060097,Nightmare Castle,Horror
0,tt0060107,Andrei Rublev,"Biography, Drama, History"
4,tt0060176,Blow-Up,"Drama, Mystery, Thriller"
0,tt0060196,"The Good, the Bad and the Ugly","Adventure, Western"
1,tt0060200,After the Fox,"Comedy, Crime"
4,tt0060277,The Sword of Doom,"Action, Drama"
1,tt0060318,"Do svidaniya, malchiki!","Drama, War"
4,tt0060380,Esta Noite Encarnarei no Teu Cadáver,Horror
1,tt0060420,"Follow Me, Boys!","Drama, Family"
1,tt0060424,The Fortune Cookie,"Comedy, Romance"
4,tt0060486,Violence at Noon,"Crime, Drama"
2,tt0060558,Jesse James Meets Frankenstein's Daughter,"Horror, Sci-Fi, Western"
0,tt0060579,The Magic Serpent,"Adventure, Fantasy"
